date,temperature_2m_mean
2022-05-19,16.462503
2022-05-20,12.970836
2022-05-21,13.339585
2022-05-22,14.650001
2022-05-23,15.185417
2022-05-24,12.872916
2022-05-25,13.345833
2022-05-26,14.847917
2022-05-27,13.237498
2022-05-28,11.808331
2022-05-29,10.8875
2022-05-30,10.372918
2022-05-31,11.708335
2022-06-01,11.689586
2022-06-02,13.418748
2022-06-03,15.527083
2022-06-04,14.560414
2022-06-05,15.972916
2022-06-06,13.239583
2022-06-07,13.595833
2022-06-08,14.883332
2022-06-09,15.289585
2022-06-10,16.685415
2022-06-11,16.360416
2022-06-12,15.391667
2022-06-13,13.447918
2022-06-14,14.70625
2022-06-15,16.643751
2022-06-16,17.718752
2022-06-17,21.470833
2022-06-18,18.741667
2022-06-19,13.956252
2022-06-20,14.389585
2022-06-21,15.210418
2022-06-22,16.970835
2022-06-23,21.329168
2022-06-24,18.854166
2022-06-25,18.220835
2022-06-26,17.164583
2022-06-27,15.768748
2022-06-28,17.452082
2022-06-29,19.70417
2022-06-30,17.535416
2022-07-01,15.764585
2022-07-02,16.997915
2022-07-03,15.981251
2022-07-04,16.487501
2022-07-05,15.091668
2022-07-06,15.868749
2022-07-07,16.366667
2022-07-08,16.472916
2022-07-09,16.922918
2022-07-10,16.464582
2022-07-11,18.291668
2022-07-12,19.875
2022-07-13,20.052082
2022-07-14,16.070833
2022-07-15,16.25
2022-07-16,16.668749
2022-07-17,17.252085
2022-07-18,22.210417
2022-07-19,26.862501
2022-07-20,22.702082
2022-07-21,18.050001
2022-07-22,16.472916
2022-07-23,18.129168
2022-07-24,21.945833
2022-07-25,19.866669
2022-07-26,16.710417
2022-07-27,15.510415
2022-07-28,16.404167
2022-07-29,18.4625
2022-07-30,18.043749
2022-07-31,19.041666
2022-08-01,17.970835
2022-08-02,19.783333
2022-08-03,21.549997
2022-08-04,20.593752
2022-08-05,16.620832
2022-08-06,15.758332
2022-08-07,16.10417
2022-08-08,17.325
2022-08-09,18.714582
2022-08-10,20.945833
2022-08-11,22.941668
2022-08-12,23.87292
2022-08-13,23.672915
2022-08-14,24.493752
2022-08-15,21.899996
2022-08-16,20.654165
2022-08-17,19.266666
2022-08-18,19.499998
2022-08-19,19.527082
2022-08-20,18.170834
2022-08-21,17.445833
2022-08-22,18.779167
2022-08-23,20.712502
2022-08-24,22.139582
2022-08-25,23.275
2022-08-26,18.552084
2022-08-27,16.924997
2022-08-28,16.364584
2022-08-29,16.472918
2022-08-30,18.056252
2022-08-31,17.814583
2022-09-01,18.095835
2022-09-02,18.7875
2022-09-03,19.69375
2022-09-04,19.806252
2022-09-05,20.995836
2022-09-06,20.683332
2022-09-07,17.831251
2022-09-08,17.179169
2022-09-09,15.53125
2022-09-10,15.875
2022-09-11,16.56875
2022-09-12,17.839582
2022-09-13,17.891668
2022-09-14,15.597916
2022-09-15,14.891666
2022-09-16,13.108333
2022-09-17,12.556251
2022-09-18,11.527083
2022-09-19,13.129167
2022-09-20,12.233334
2022-09-21,12.052082
2022-09-22,11.710416
2022-09-23,13.383334
2022-09-24,13.266669
2022-09-25,11.708333
2022-09-26,11.58125
2022-09-27,9.3
2022-09-28,9.802084
2022-09-29,9.441667
2022-09-30,10.722917
2022-10-01,13.925
2022-10-02,13.891667
2022-10-03,13.252084
2022-10-04,13.616666
2022-10-05,15.856251
2022-10-06,13.385417
2022-10-07,13.8625
2022-10-08,12.545833
2022-10-09,10.564584
2022-10-10,10.51875
2022-10-11,10.437501
2022-10-12,9.516666
2022-10-13,12.40417
2022-10-14,12.143749
2022-10-15,13.410417
2022-10-16,14.143749
2022-10-17,14.947917
2022-10-18,12.391666
2022-10-19,9.697917
2022-10-20,12.0625
2022-10-21,14.627084
2022-10-22,14.437499
2022-10-23,14.841667
2022-10-24,14.339583
2022-10-25,13.350001
2022-10-26,14.852082
2022-10-27,15.735415
2022-10-28,15.906253
2022-10-29,15.135418
2022-10-30,14.852082
2022-10-31,13.129167
2022-11-01,14.16875
2022-11-02,12.004167
2022-11-03,12.48125
2022-11-04,9.287499
2022-11-05,8.908334
2022-11-06,10.364583
2022-11-07,11.822915
2022-11-08,12.889583
2022-11-09,11.618751
2022-11-10,12.45
2022-11-11,10.610417
2022-11-12,8.099999
2022-11-13,7.947916
2022-11-14,5.810417
2022-11-15,9.554165
2022-11-16,9.979167
2022-11-17,9.652084
2022-11-18,7.7333336
2022-11-19,0.6604168
2022-11-20,-0.85625
2022-11-21,4.0708327
2022-11-22,6.293751
2022-11-23,7.43125
2022-11-24,8.700002
2022-11-25,8.6125
2022-11-26,7.354166
2022-11-27,6.8729167
2022-11-28,8.054166
2022-11-29,6.966667
2022-11-30,6.0875
2022-12-01,4.1999993
2022-12-02,2.8187497
2022-12-03,1.8229166
2022-12-04,1.2895833
2022-12-05,5.275
2022-12-06,5.0333333
2022-12-07,4.0916667
2022-12-08,2.189583
2022-12-09,-1.2166666
2022-12-10,-0.7333333
2022-12-11,-0.31875
2022-12-12,-1.9291668
2022-12-13,-3.541667
2022-12-14,-3.8604167
2022-12-15,-0.9520833
2022-12-16,-1.1083332
2022-12-17,-2.1937501
2022-12-18,-2.3416665
2022-12-19,6.289583
2022-12-20,9.410418
2022-12-21,6.547917
2022-12-22,7.9666657
2022-12-23,8.1375
2022-12-24,8.472917
2022-12-25,8.091665
2022-12-26,7.3020835
2022-12-27,6.3333325
2022-12-28,8.995833
2022-12-29,8.712501
2022-12-30,8.25625
2022-12-31,13.058333
2023-01-01,11.775001
2023-01-02,8.195834
2023-01-03,5.5770836
2023-01-04,10.837499
2023-01-05,9.972918
2023-01-06,9.633334
2023-01-07,9.945833
2023-01-08,7.99375
2023-01-09,6.4958344
2023-01-10,6.995833
2023-01-11,9.393749
2023-01-12,10.127084
2023-01-13,8.225001
2023-01-14,8.318749
2023-01-15,5.6499996
2023-01-16,3.4541664
2023-01-17,1.3520833
2023-01-18,1.9249998
2023-01-19,2.7041664
2023-01-20,0.1854167
2023-01-21,-1.1479167
2023-01-22,1.0124999
2023-01-23,2.6479168
2023-01-24,0.87499994
2023-01-25,0.59791666
2023-01-26,4.9395833
2023-01-27,3.604167
2023-01-28,2.8729165
2023-01-29,5.3875003
2023-01-30,6.8354163
2023-01-31,6.94375
2023-02-01,7.1395836
2023-02-02,8.041667
2023-02-03,8.785417
2023-02-04,7.6125007
2023-02-05,6.079167
2023-02-06,2.8729165
2023-02-07,0.13333337
2023-02-08,0.066666685
2023-02-09,1.975
2023-02-10,4.785416
2023-02-11,7.443751
2023-02-12,6.6625004
2023-02-13,6.393751
2023-02-14,4.3687496
2023-02-15,4.177084
2023-02-16,8.235416
2023-02-17,9.912499
2023-02-18,9.637499
2023-02-19,7.3937497
2023-02-20,8.116666
2023-02-21,8.668751
2023-02-22,6.3624997
2023-02-23,5.9479165
2023-02-24,4.8416667
2023-02-25,3.9645832
2023-02-26,3.0124998
2023-02-27,3.4770834
2023-02-28,2.2625
2023-03-01,1.4604167
2023-03-02,2.9437497
2023-03-03,4.077083
2023-03-04,5.995834
2023-03-05,4.070833
2023-03-06,3.9333334
2023-03-07,2.33125
2023-03-08,0.86666673
2023-03-09,1.6229166
2023-03-10,1.527083
2023-03-11,1.6270833
2023-03-12,6.3708344
2023-03-13,11.854167
2023-03-14,6.370834
2023-03-15,4.5625
2023-03-16,7.952083
2023-03-17,11.016666
2023-03-18,11.106251
2023-03-19,9.266667
2023-03-20,7.8937507
2023-03-21,10.139583
2023-03-22,10.414584
2023-03-23,11.76875
2023-03-24,10.485415
2023-03-25,8.466668
2023-03-26,6.095833
2023-03-27,4.5499997
2023-03-28,4.0208335
2023-03-29,10.045833
2023-03-30,11.516666
2023-03-31,10.320833
2023-04-01,9.120833
2023-04-02,5.6458335
2023-04-03,4.6958337
2023-04-04,4.2458334
2023-04-05,4.9166665
2023-04-06,6.085417
2023-04-07,8.33125
2023-04-08,8.322916
2023-04-09,10.516667
2023-04-10,10.15625
2023-04-11,9.056251
2023-04-12,8.645834
2023-04-13,7.806249
2023-04-14,8.587499
2023-04-15,8.764583
2023-04-16,8.539584
2023-04-17,9.697917
2023-04-18,9.237501
2023-04-19,9.645833
2023-04-20,8.277083
2023-04-21,10.866668
2023-04-22,8.737498
2023-04-23,11.099999
2023-04-24,8.325001
2023-04-25,6.1854157
2023-04-26,5.9895835
2023-04-27,7.431249
2023-04-28,9.914583
2023-04-29,10.322917
2023-04-30,10.908334
2023-05-01,11.022916
2023-05-02,9.077084
2023-05-03,8.754167
2023-05-04,12.979165
2023-05-05,13.450001
2023-05-06,14.28125
2023-05-07,14.989583
2023-05-08,14.1875
2023-05-09,13.372916
2023-05-10,12.431248
2023-05-11,13.14375
2023-05-12,15.529167
2023-05-13,14.945834
2023-05-14,13.214583
2023-05-15,10.533334
2023-05-16,9.835417
2023-05-17,9.945833
2023-05-18,9.412499
2023-05-19,12.512498
2023-05-20,14.5270815
2023-05-21,15.854168
2023-05-22,16.59375
2023-05-23,12.008334
2023-05-24,11.289582
2023-05-25,12.035417
2023-05-26,11.902084
2023-05-27,13.281249
2023-05-28,14.089583
2023-05-29,11.7854185
2023-05-30,12.412499
2023-05-31,14.162498
2023-06-01,12.412501
2023-06-02,13.504165
2023-06-03,15.370833
2023-06-04,14.402084
2023-06-05,13.635415
2023-06-06,14.027083
2023-06-07,14.549999
2023-06-08,15.931249
2023-06-09,20.039581
2023-06-10,21.985415
2023-06-11,23.831251
2023-06-12,23.295832
2023-06-13,21.22083
2023-06-14,20.2375
2023-06-15,20.179167
2023-06-16,18.977083
2023-06-17,19.391668
2023-06-18,20.879168
2023-06-19,19.847916
2023-06-20,22.208336
2023-06-21,19.0
2023-06-22,19.093752
2023-06-23,19.397917
2023-06-24,20.300001
2023-06-25,23.824999
2023-06-26,18.395832
2023-06-27,16.977083
2023-06-28,17.981249
2023-06-29,17.685415
2023-06-30,16.810415
2023-07-01,17.364584
2023-07-02,16.65625
2023-07-03,16.172918
2023-07-04,16.293749
2023-07-05,14.252084
2023-07-06,16.395836
2023-07-07,20.504168
2023-07-08,24.027084
2023-07-09,21.227083
2023-07-10,19.404165
2023-07-11,20.133335
2023-07-12,17.689585
2023-07-13,17.272917
2023-07-14,18.952084
2023-07-15,20.672915
2023-07-16,18.272917
2023-07-17,16.99375
2023-07-18,17.918749
2023-07-19,17.21667
2023-07-20,16.125
2023-07-21,15.3875
2023-07-22,15.708332
2023-07-23,17.610416
2023-07-24,16.852083
2023-07-25,14.787501
2023-07-26,15.397918
2023-07-27,17.079165
2023-07-28,19.037497
2023-07-29,18.577082
2023-07-30,17.6
2023-07-31,17.629168
2023-08-01,16.572916
2023-08-02,16.800001
2023-08-03,16.327085
2023-08-04,16.304167
2023-08-05,15.0979185
2023-08-06,14.477081
2023-08-07,15.333333
2023-08-08,15.445835
2023-08-09,15.181251
2023-08-10,17.843748
2023-08-11,19.697918
2023-08-12,19.129166
2023-08-13,18.302084
2023-08-14,19.460417
2023-08-15,18.302084
2023-08-16,17.577084
2023-08-17,18.479168
2023-08-18,20.277082
2023-08-19,20.922916
2023-08-20,18.710417
2023-08-21,18.40625
2023-08-22,17.979166
2023-08-23,18.593752
2023-08-24,19.504168
2023-08-25,18.629168
2023-08-26,15.706249
2023-08-27,14.820834
2023-08-28,15.650001
2023-08-29,15.310418
2023-08-30,14.002083
2023-08-31,14.747914
2023-09-01,15.864586
2023-09-02,16.93542
2023-09-03,17.114584
2023-09-04,18.133333
2023-09-05,20.993748
2023-09-06,21.870834
2023-09-07,21.71875
2023-09-08,21.389585
2023-09-09,21.635416
2023-09-10,23.816668
2023-09-11,21.304167
2023-09-12,19.6625
2023-09-13,16.512499
2023-09-14,15.5
2023-09-15,16.322918
2023-09-16,17.822918
2023-09-17,18.064585
2023-09-18,18.258333
2023-09-19,16.560417
2023-09-20,18.556252
2023-09-21,16.18125
2023-09-22,13.1916685
2023-09-23,13.293751
2023-09-24,14.556249
2023-09-25,16.00625
2023-09-26,16.777082
2023-09-27,18.091665
2023-09-28,17.50625
2023-09-29,16.252085
2023-09-30,15.295835
2023-10-01,17.358335
2023-10-02,18.693748
2023-10-03,16.439585
2023-10-04,15.458332
2023-10-05,15.791667
2023-10-06,16.868752
2023-10-07,18.295834
2023-10-08,15.695834
2023-10-09,17.258333
2023-10-10,17.141668
2023-10-11,17.65625
2023-10-12,14.570836
2023-10-13,17.720835
2023-10-14,11.689584
2023-10-15,8.51875
2023-10-16,9.139584
2023-10-17,8.516666
2023-10-18,9.070834
2023-10-19,14.443751
2023-10-20,10.864582
2023-10-21,13.033333
2023-10-22,12.072918
2023-10-23,10.183333
2023-10-24,11.404167
2023-10-25,9.770834
2023-10-26,8.739584
2023-10-27,9.902083
2023-10-28,10.575001
2023-10-29,12.14375
2023-10-30,11.227082
2023-10-31,10.872916
2023-11-01,11.320832
2023-11-02,10.283333
2023-11-03,9.968751
2023-11-04,8.666667
2023-11-05,9.570833
2023-11-06,9.660417
2023-11-07,9.397917
2023-11-08,9.385415
2023-11-09,9.229167
2023-11-10,7.2833343
2023-11-11,7.3645835
2023-11-12,6.177084
2023-11-13,9.868751
2023-11-14,11.352084
2023-11-15,10.143749
2023-11-16,6.6145825
2023-11-17,5.139583
2023-11-18,8.014584
2023-11-19,12.3708315
2023-11-20,10.002083
2023-11-21,7.618751
2023-11-22,5.5437503
2023-11-23,11.602084
2023-11-24,6.9
2023-11-25,5.9187493
2023-11-26,5.591667
2023-11-27,4.295833
2023-11-28,2.5000002
2023-11-29,2.4708333
2023-11-30,-1.175
2023-12-01,-1.2229167
2023-12-02,-1.1874999
2023-12-03,0.20208333
2023-12-04,1.9958334
2023-12-05,1.6
2023-12-06,2.8062503
2023-12-07,0.35208336
2023-12-08,4.9312496
2023-12-09,7.4812493
2023-12-10,9.320832
2023-12-11,8.372916
2023-12-12,7.1958337
2023-12-13,6.868751
2023-12-14,5.264583
2023-12-15,6.8416657
2023-12-16,8.814584
2023-12-17,8.79375
2023-12-18,9.052083
2023-12-19,9.38125
2023-12-20,8.489583
2023-12-21,9.662499
2023-12-22,7.810417
2023-12-23,9.54375
2023-12-24,11.158334
2023-12-25,10.654166
2023-12-26,7.537501
2023-12-27,6.9500003
2023-12-28,10.510417
2023-12-29,8.999999
2023-12-30,8.04375
2023-12-31,8.506249
2024-01-01,7.1458325
2024-01-02,9.945832
2024-01-03,8.618751
2024-01-04,6.670833
2024-01-05,6.4583325
2024-01-06,3.4999998
2024-01-07,0.27500007
2024-01-08,-1.1770833
2024-01-09,-3.0687501
2024-01-10,-2.9958334
2024-01-11,-1.0791665
2024-01-12,2.0562499
2024-01-13,4.0958333
2024-01-14,3.0062501
2024-01-15,2.1229167
2024-01-16,0.96458334
2024-01-17,-1.2333335
2024-01-18,-1.36875
2024-01-19,1.8645834
2024-01-20,1.0124999
2024-01-21,4.079167
2024-01-22,8.929168
2024-01-23,7.8770843
2024-01-24,9.527083
2024-01-25,6.8124995
2024-01-26,7.962501
2024-01-27,4.2
2024-01-28,4.1666665
2024-01-29,6.5416665
2024-01-30,7.933333
2024-01-31,6.25
2024-02-01,6.5375
2024-02-02,8.197917
2024-02-03,9.677083
2024-02-04,9.625001
2024-02-05,9.058333
2024-02-06,9.787499
2024-02-07,4.522917
2024-02-08,2.0
2024-02-09,9.854168
2024-02-10,9.581251
2024-02-11,8.079167
2024-02-12,5.9645844
2024-02-13,6.410417
2024-02-14,10.383332
2024-02-15,12.620834
2024-02-16,10.281249
2024-02-17,9.025001
2024-02-18,9.185416
2024-02-19,8.129165
2024-02-20,8.3625
2024-02-21,9.285417
2024-02-22,9.725
2024-02-23,5.3479176
2024-02-24,4.214583
2024-02-25,5.5541673
2024-02-26,4.8770833
2024-02-27,4.2770834
2024-02-28,6.96875
2024-02-29,8.135417
2024-03-01,7.597918
2024-03-02,8.352082
2024-03-03,9.720833
2024-03-04,6.5416656
2024-03-05,5.5291667
2024-03-06,6.3312507
2024-03-07,5.3749995
2024-03-08,5.016667
2024-03-09,7.6395836
2024-03-10,8.564583
2024-03-11,7.233333
2024-03-12,8.547917
2024-03-13,10.720833
2024-03-14,12.266666
2024-03-15,11.795833
2024-03-16,7.5125003
2024-03-17,9.216666
2024-03-18,10.310417
2024-03-19,10.377084
2024-03-20,10.272916
2024-03-21,8.762499
2024-03-22,9.183332
2024-03-23,6.15625
2024-03-24,6.6416664
2024-03-25,7.1999993
2024-03-26,9.039583
2024-03-27,9.562499
2024-03-28,8.1625
2024-03-29,10.525001
2024-03-30,8.418751
2024-03-31,9.672917
2024-04-01,9.162501
2024-04-02,9.458335
2024-04-03,10.597917
2024-04-04,11.05
2024-04-05,13.002086
2024-04-06,17.277084
2024-04-07,14.724998
2024-04-08,13.993752
2024-04-09,11.172916
2024-04-10,10.679166
2024-04-11,13.041667
2024-04-12,14.054166
2024-04-13,15.087501
2024-04-14,10.345835
2024-04-15,7.950001
2024-04-16,7.727083
2024-04-17,6.0375004
2024-04-18,7.120834
2024-04-19,8.135417
2024-04-20,6.777083
2024-04-21,6.177084
2024-04-22,5.2374997
2024-04-23,5.3208337
2024-04-24,6.2187514
2024-04-25,6.035417
2024-04-26,7.014583
2024-04-27,10.314584
2024-04-28,12.087501
2024-04-29,11.754167
2024-04-30,15.539582
2024-05-01,18.35
2024-05-02,16.824999
2024-05-03,11.525002
2024-05-04,11.537499
2024-05-05,12.2625
2024-05-06,13.722916
2024-05-07,13.252083
2024-05-08,12.0895815
2024-05-09,11.679166
2024-05-10,13.870835
2024-05-11,15.2541685
2024-05-12,18.272915
2024-05-13,18.816668
2024-05-14,19.445833
2024-05-15,15.785417
2024-05-16,15.339583
2024-05-17,15.329164
2024-05-18,17.083334
2024-05-19,16.327085
2024-05-20,15.514581
2024-05-21,17.420832
2024-05-22,15.554165
2024-05-23,14.889585
2024-05-24,14.979169
2024-05-25,14.733333
2024-05-26,15.297916
2024-05-27,13.985416
2024-05-28,14.068751
2024-05-29,14.574998
2024-05-30,13.747916
2024-05-31,15.212502
2024-06-01,15.264584
2024-06-02,13.737502
2024-06-03,13.53125
2024-06-04,15.410415
2024-06-05,12.375
2024-06-06,12.4645815
2024-06-07,13.175
2024-06-08,13.012498
2024-06-09,12.549999
2024-06-10,11.083333
2024-06-11,11.704167
2024-06-12,11.062497
2024-06-13,13.372917
2024-06-14,14.735416
2024-06-15,13.629167
2024-06-16,14.114583
2024-06-17,15.139583
2024-06-18,15.256249
2024-06-19,14.710416
2024-06-20,14.783334
2024-06-21,15.456249
2024-06-22,15.920834
2024-06-23,17.327082
2024-06-24,18.791666
2024-06-25,21.227083
2024-06-26,22.885414
2024-06-27,21.09583
2024-06-28,16.402086
2024-06-29,18.054167
2024-06-30,16.562498
2024-07-01,15.089583
2024-07-02,14.460418
2024-07-03,13.345832
2024-07-04,15.252084
2024-07-05,15.750001
2024-07-06,15.627084
2024-07-07,13.662501
2024-07-08,15.689583
2024-07-09,19.97083
2024-07-10,17.968752
2024-07-11,16.491667
2024-07-12,14.493752
2024-07-13,14.495834
2024-07-14,15.889581
2024-07-15,18.545834
2024-07-16,17.547916
2024-07-17,16.995832
2024-07-18,18.733332
2024-07-19,22.495834
2024-07-20,22.656252
2024-07-21,19.268751
2024-07-22,18.104166
2024-07-23,18.347918
2024-07-24,16.922915
2024-07-25,18.314585
2024-07-26,17.968752
2024-07-27,17.452085
2024-07-28,17.708334
2024-07-29,19.3625
2024-07-30,21.958334
2024-07-31,20.610415
2024-08-01,19.237501
2024-08-02,19.264584
2024-08-03,19.874998
2024-08-04,16.770832
2024-08-05,18.533333
2024-08-06,20.729166
2024-08-07,19.0
2024-08-08,19.758335
2024-08-09,19.566668
2024-08-10,18.85625
2024-08-11,20.70833
2024-08-12,23.135416
2024-08-13,22.706251
2024-08-14,20.064585
2024-08-15,20.210417
2024-08-16,19.660418
2024-08-17,18.343748
2024-08-18,17.25
2024-08-19,18.097918
2024-08-20,18.197918
2024-08-21,16.408335
2024-08-22,18.393751
2024-08-23,19.166666
2024-08-24,18.514582
2024-08-25,16.370834
2024-08-26,16.772917
2024-08-27,17.820833
2024-08-28,20.254166
2024-08-29,18.822916
2024-08-30,16.883333
2024-08-31,18.016668
2024-09-01,21.372917
2024-09-02,21.787498
2024-09-03,19.341665
2024-09-04,17.745836
2024-09-05,21.800001
2024-09-06,21.518751
2024-09-07,20.275002
2024-09-08,18.720835
2024-09-09,16.275
2024-09-10,15.208335
2024-09-11,10.933333
2024-09-12,10.124999
2024-09-13,11.647916
2024-09-14,12.214583
2024-09-15,13.716664
2024-09-16,14.845833
2024-09-17,15.618751
2024-09-18,16.877083
2024-09-19,17.220833
2024-09-20,17.4875
2024-09-21,17.150003
2024-09-22,17.654165
2024-09-23,16.47083
2024-09-24,14.435417
2024-09-25,13.877083
2024-09-26,15.122916
2024-09-27,12.143749
2024-09-28,10.514583
2024-09-29,10.214584
2024-09-30,11.572918
2024-10-01,13.233334
2024-10-02,11.860416
2024-10-03,10.106249
2024-10-04,8.827084
2024-10-05,8.943749
2024-10-06,10.704166
2024-10-07,14.4645815
2024-10-08,14.845834
2024-10-09,13.366666
2024-10-10,11.497916
2024-10-11,8.727083
2024-10-12,8.991666
2024-10-13,10.391665
2024-10-14,7.7937493
2024-10-15,9.585417
2024-10-16,15.635417
2024-10-17,15.733334
2024-10-18,14.902083
2024-10-19,14.408336
2024-10-20,15.454166
2024-10-21,13.887498
2024-10-22,12.177083
2024-10-23,11.014583
2024-10-24,10.191667
2024-10-25,13.139583
2024-10-26,13.533336
2024-10-27,12.760417
2024-10-28,12.766667
2024-10-29,13.925
2024-10-30,12.554166
2024-10-31,11.004167
2024-11-01,12.202084
2024-11-02,10.572916
2024-11-03,6.504166
2024-11-04,6.9500003
2024-11-05,6.445833
2024-11-06,9.102084
2024-11-07,6.9125
2024-11-08,4.654166
2024-11-09,6.0854173
2024-11-10,8.227082
2024-11-11,10.06875
2024-11-12,8.339585
2024-11-13,9.275
2024-11-14,10.522918
2024-11-15,9.360416
2024-11-16,10.341666
2024-11-17,7.0750003
2024-11-18,5.0708327
2024-11-19,3.6395836
2024-11-20,1.989583
2024-11-21,1.4916667
2024-11-22,2.4145834
2024-11-23,3.9479167
2024-11-24,14.793751
2024-11-25,12.314584
2024-11-26,7.4062505
2024-11-27,7.195833
2024-11-28,7.1854167
2024-11-29,3.4624999
2024-11-30,3.9208333
2024-12-01,6.2562504
2024-12-02,9.09375
2024-12-03,6.0854154
2024-12-04,4.5937495
2024-12-05,6.983333
2024-12-06,8.270834
2024-12-07,7.4874988
2024-12-08,6.2937503
2024-12-09,5.9895835
2024-12-10,4.927084
2024-12-11,3.5562499
2024-12-12,4.41875
2024-12-13,2.116667
2024-12-14,4.2312503
2024-12-15,8.964583
2024-12-16,10.129167
2024-12-17,8.454165
2024-12-18,10.629167
2024-12-19,8.027082
2024-12-20,6.472917
2024-12-21,8.216666
2024-12-22,5.383333
2024-12-23,6.6062503
2024-12-24,6.38125
2024-12-25,9.364583
2024-12-26,7.8437505
2024-12-27,3.2333338
2024-12-28,2.2541666
2024-12-29,5.8895836
2024-12-30,7.520834
2024-12-31,6.183334
2025-01-01,8.374999
2025-01-02,3.7604167
2025-01-03,2.5416667
2025-01-04,1.40625
2025-01-05,5.020833
2025-01-06,8.958332
2025-01-07,3.8437507
2025-01-08,3.054167
2025-01-09,2.2458332
2025-01-10,2.5854163
2025-01-11,1.4187499
2025-01-12,2.3291667
2025-01-13,0.44583336
2025-01-14,4.277083
2025-01-15,6.595833
2025-01-16,4.764582
2025-01-17,2.0916667
2025-01-18,-0.875
2025-01-19,-0.97916657
2025-01-20,0.1458333
2025-01-21,0.7145834
2025-01-22,0.9375
2025-01-23,5.1354165
2025-01-24,7.625
2025-01-25,5.0437503
2025-01-26,3.4666665
2025-01-27,8.49375
2025-01-28,7.50625
2025-01-29,6.7437496
2025-01-30,5.1749997
2025-01-31,3.1104167
2025-02-01,1.0375
2025-02-02,-0.4354167
2025-02-03,0.7041667
2025-02-04,2.9458332
2025-02-05,5.4479165
2025-02-06,3.397916
2025-02-07,2.5729167
2025-02-08,3.7979162
2025-02-09,3.35625
2025-02-10,1.9979167
2025-02-11,2.3416665
2025-02-12,3.2770834
2025-02-13,0.92708343
2025-02-14,0.50208336
2025-02-15,1.1583332
2025-02-16,0.40208328
2025-02-17,-1.30625
2025-02-18,-1.05625
2025-02-19,0.79375005
2025-02-20,6.4937496
2025-02-21,12.939584
2025-02-22,9.906251
2025-02-23,9.743751
2025-02-24,9.964583
2025-02-25,7.620833
2025-02-26,7.0375
2025-02-27,5.508333
2025-02-28,4.9041667
2025-03-01,3.4604168
2025-03-02,2.0895836
2025-03-03,1.65625
2025-03-04,3.1708333
2025-03-05,6.158333
2025-03-06,8.091667
2025-03-07,10.304167
2025-03-08,10.625
2025-03-09,9.635416
2025-03-10,7.858332
2025-03-11,5.6145835
2025-03-12,4.504167
2025-03-13,3.0666666
2025-03-14,2.5937498
2025-03-15,2.9645836
2025-03-16,3.2979164
2025-03-17,4.4416666
2025-03-18,4.008333
2025-03-19,7.1437507
2025-03-20,10.150001
2025-03-21,13.10625
2025-03-22,13.872916
2025-03-23,11.879167
2025-03-24,9.029166
2025-03-25,8.075001
2025-03-26,8.05
2025-03-27,7.6979165
2025-03-28,7.8166656
2025-03-29,7.4375
2025-03-30,9.491668
2025-03-31,7.7291665
2025-04-01,8.191667
2025-04-02,10.575001
2025-04-03,13.212499
2025-04-04,12.302082
2025-04-05,9.0125
2025-04-06,7.2583337
2025-04-07,7.1875
2025-04-08,7.620833
2025-04-09,7.285416
2025-04-10,9.079167
2025-04-11,9.808333
2025-04-12,14.154166
2025-04-13,13.056249
2025-04-14,12.25
2025-04-15,13.825001
2025-04-16,10.662499
2025-04-17,9.795833
2025-04-18,9.852084
2025-04-19,8.820833
2025-04-20,9.535417
2025-04-21,10.3625
2025-04-22,11.458335
2025-04-23,11.502083
2025-04-24,10.3625
2025-04-25,10.302084
2025-04-26,11.552083
2025-04-27,13.604167
2025-04-28,14.045833
2025-04-29,14.256249
2025-04-30,16.5375
2025-05-01,18.495832
2025-05-02,16.987497
2025-05-03,12.010417
2025-05-04,9.735417
2025-05-05,8.962501
2025-05-06,9.454166
2025-05-07,10.40625
2025-05-08,12.297915
2025-05-09,13.106251
2025-05-10,14.670835
2025-05-11,17.902082
2025-05-12,18.443748
2025-05-13,16.477083
2025-05-14,14.16875
2025-05-15,13.264583
2025-05-16,11.783333
2025-05-17,12.922916
2025-05-18,13.904167
2025-05-19,14.3625
2025-05-20,14.541668
2025-05-21,12.704165
2025-05-22,10.835418
2025-05-23,10.170832
2025-05-24,12.308333
2025-05-25,15.035417
2025-05-26,14.381251
2025-05-27,14.162502
2025-05-28,13.827084
2025-05-29,14.110416
2025-05-30,16.027082
2025-05-31,18.308332
2025-06-01,16.154167
2025-06-02,14.220832
2025-06-03,15.568752
2025-06-04,15.354168
2025-06-05,14.779167
2025-06-06,14.912499
2025-06-07,13.212501
2025-06-08,12.506248
2025-06-09,14.560414
2025-06-10,14.091667
2025-06-11,14.722916
2025-06-12,18.9625
2025-06-13,23.725004
2025-06-14,21.606253
2025-06-15,16.935415
2025-06-16,17.064585
2025-06-17,17.73125
2025-06-18,18.499998
2025-06-19,17.793749
2025-06-20,18.76875
2025-06-21,22.49375
2025-06-22,21.122915
2025-06-23,17.49375
2025-06-24,17.65625
2025-06-25,19.793749
2025-06-26,19.370832
2025-06-27,18.143751
2025-06-28,20.720833
2025-06-29,20.879164
2025-06-30,21.989584
2025-07-01,27.025002
2025-07-02,21.78125
2025-07-03,17.193748
2025-07-04,18.620832
2025-07-05,18.560417
2025-07-06,17.497915
2025-07-07,15.420834
2025-07-08,14.943748
2025-07-09,17.454166
2025-07-10,18.643747
